gene	P1_epi1	P1_epi2	P1_epi3	P1_fiber1	P1_fiber2	P1_fiber3	E18_epi1	E18_epi2	E18_epi3	E18_fiber1	E18_fiber2	E18_fiber3	E16_epi1	E16_epi2	E16_epi3	E16_fiber1	E16_fiber2	E16_fiber3	E14_epi1	E14_epi2	E14_epi3	E14_fiber1	E14_fiber2	E14_fiber3
Pcdhga12	1.97101	1.68105	1.9941	0.791904	0.646839	0.746145	1.65141	1.82802	2.40365	0.94457	0.529941	0.664591	1.41509	1.47698	1.55615	0.754455	1.11115	0.9557	1.76311	1.72896	1.7954	1.16872	1.15939	1.25057
Pcdhga2	1.5147	1.1171	1.31104	0.629974	0.813411	0.842382	1.84998	1.62235	1.56111	0.932887	0.543314	0.797061	1.11267	1.03871	1.26455	0.62348	0.989667	0.677859	0.998507	0.814223	1.19013	1.06118	0.655854	0.809651
Pcdhga3	2.12846	1.90044	2.23475	1.09771	0.938826	1.63614	2.14899	2.50857	2.5715	1.23519	1.2581	1.02834	1.55079	1.73066	2.23879	1.31309	1.02473	1.18919	1.6602	1.73773	2.01264	1.69827	1.40204	1.48934
Pcdhga4	2.25428	2.19643	2.46925	0.778946	0.83891	1.26476	3.0191	2.47588	2.29653	1.41259	1.04882	1.35841	2.27375	2.16746	1.95611	1.273	1.10062	1.46998	1.9036	1.88063	2.29078	1.55655	1.61578	1.59816
Pcdhga5	1.87165	1.57438	2.37825	1.07364	1.0342	1.89359	2.25005	2.39124	1.91409	1.3622	0.89174	1.05459	1.87593	2.14584	2.11328	1.54489	1.23597	1.58029	1.94774	2.23193	2.43301	1.5721	1.83988	1.57299
Pcdhga6	2.46898	2.31175	2.49888	1.74003	1.96991	2.40455	2.31032	2.2584	2.00862	2.05524	2.17119	2.17375	2.10753	2.19861	2.20517	2.04324	2.25221	2.00922	1.44893	2.08591	1.9025	2.39471	2.21793	2.38196
Pcdhga7	3.28177	3.37798	4.0829	2.1097	2.03947	2.34743	3.62253	2.9438	3.14313	2.70163	2.3913	2.47069	3.26455	3.73192	3.12425	2.28837	2.20107	2.85802	2.89162	3.06359	3.53266	2.54391	2.73106	2.7651
Pcdhga8	3.04336	2.31057	3.13432	1.36523	1.0898	1.44752	2.808	2.95448	2.78775	1.5835	0.951157	1.66784	2.73934	3.05727	2.5179	2.10267	2.00136	2.24638	2.38516	3.81423	2.80464	2.02687	2.08165	2.58524
Pcdhga9	3.25893	3.50681	3.32194	1.01497	1.16178	1.87991	3.54029	3.05884	3.10732	1.44948	1.20959	1.24506	2.77072	2.95133	3.09297	1.46962	1.43443	1.48112	3.2511	3.25196	3.04005	1.94672	2.25638	2.2906
Pcdhgb1	1.95768	2.08083	1.90456	0.637883	0.799295	1.00505	1.91346	1.50891	1.58056	1.08946	0.589405	0.566906	1.19624	1.60388	1.41958	0.98374	0.917949	0.708535	1.39491	1.09821	1.38949	0.980887	1.02025	0.841362
Pcdhgb2	2.26638	2.26669	1.96034	1.33532	0.957935	1.75468	2.63897	2.30031	2.34456	1.81725	1.47065	0.984586	2.5263	2.36211	2.19101	1.99194	1.23057	1.78227	2.15265	2.25642	1.99562	2.28057	2.33566	1.80003
Pcdhgb4	2.11127	2.29636	2.4433	0.868048	0.929916	1.28648	3.00942	2.57536	2.72176	1.75294	1.06709	1.66646	2.47643	2.72417	2.59776	1.24253	1.53833	1.35572	2.49053	3.43976	2.88738	1.93506	2.0254	2.10279
Pcdhgb5	1.66219	1.30293	2.49631	0.558523	0.495488	1.26952	1.45461	1.33645	1.78242	0.79302	0.818863	0.714192	1.58342	1.43269	1.36282	1.10211	1.10461	1.15744	1.81484	1.48886	2.17032	1.13936	1.54528	1.0841
Pcdhgb6	3.06716	3.18155	3.39343	0.780917	0.682405	1.17969	3.23118	3.53107	3.18821	1.16931	0.853128	1.17507	2.33155	2.47584	2.20008	1.57921	1.63281	1.36522	2.39335	2.3222	3.01713	1.50906	1.64734	1.40603
Pcdhgb7	2.71573	2.01867	2.67908	0.408409	0.518677	0.96453	2.21608	2.42506	2.86746	0.790824	0.583231	0.604298	1.69524	1.79908	1.91185	0.974321	1.07408	1.42601	2.072	1.88229	2.18279	0.80645	1.08652	1.23906
Pcdhgb8	1.49714	1.73074	2.01829	0.796935	0.745336	0.821844	1.98154	1.60869	1.47653	0.70146	0.605582	0.483557	1.8335	1.33996	1.52578	0.974979	0.751677	0.706521	1.37038	1.57066	1.78806	1.05481	0.888025	1.10121
Pcdhgc3	11.5341	11.0966	12.8369	4.36205	3.92591	5.28946	11.8563	11.3699	11.2051	3.0696	3.15	3.54269	6.16773	6.12519	6.61638	2.58202	3.55225	3.03127	7.17398	6.74068	8.43018	2.71753	2.75948	2.07492
Pcdhgc4	1.32865	1.10371	1.32557	0.160828	0.169644	0.287318	1.17002	1.05478	1.18948	0.22926	0.336304	0.262329	0.606712	0.963823	0.719785	0.218623	0.503759	0.494593	1.08145	1.07789	0.926842	0.368457	0.443593	0.297164
Pcdhgc5	1.11579	0.945572	0.948335	0.140955	0.396958	0.485657	0.916635	0.958034	0.853063	0.227669	0.331424	0.245646	0.683635	0.55187	0.764611	0.356535	0.392326	0.258303	0.611291	0.835149	0.836223	0.331168	0.625792	0.386853
Pced1a	4.16814	4.24762	4.42233	3.81665	4.39766	4.33506	4.49422	4.51297	4.12991	4.60674	5.20579	3.82548	4.7917	5.04076	4.67712	5.03757	5.0975	4.91942	5.09193	5.09366	4.44883	6.23582	5.46191	5.97155
Pced1b	1.2571	1.49896	1.08912	0.11839	0.441444	0.386583	1.64389	1.00349	1.17636	0.272451	0.37327	0.0700332	1.14308	0.95082	0.619812	0.439731	0.369728	0.705104	1.04995	1.03733	1.36682	0.67981	0.323713	0.53752
Pcf11	11.9364	10.3889	10.6275	13.842	13.6159	13.579	11.3924	10.3233	12.8984	12.6615	13.8082	13.078	11.2139	11.0889	11.8782	13.5518	11.9294	13.4144	11.8711	11.6984	10.0444	12.3672	11.9225	13.4712
Pcgf1	3.89954	4.25149	2.55017	3.44663	2.55515	3.46323	2.94121	2.87531	1.84663	2.42116	2.85443	2.18531	2.81824	2.9972	2.99129	2.31214	4.05841	3.46448	3.79743	3.47941	2.4645	2.67765	2.9521	2.88386
Pcgf2	16.4614	17.6293	16.1177	5.17279	4.65262	4.39318	14.9983	15.675	14.9429	6.01381	5.44271	4.29483	15.0373	14.3659	13.0937	5.24573	5.21686	5.04525	12.5269	12.5634	13.2621	6.02121	6.05786	4.42474
Pcgf3	10.3335	9.96935	9.48632	6.95889	7.24418	6.80583	10.9696	9.71842	11.5874	7.38808	8.3666	9.08089	10.0134	10.4569	12.1452	8.49194	8.41806	7.94032	10.9842	11.806	10.7005	8.81717	8.53775	8.77573
Pcgf5	2.8962	2.87761	2.64585	2.09803	2.2588	1.33122	2.7406	2.76411	3.73506	0.832155	1.3415	1.60568	3.04837	2.3522	2.29703	1.49437	1.63288	1.38662	2.62383	3.12688	3.22734	0.654805	0.64814	0.8999
Pcgf6	6.92471	7.35865	7.55953	10.025	9.26872	9.61097	6.54119	7.16459	6.30996	8.37559	7.93352	8.23182	8.32533	8.40689	8.14518	9.1078	8.8632	9.4711	8.14503	9.11371	9.66873	11.3982	11.7419	11.5441
Pcid2	5.54588	5.59561	6.03627	3.47992	3.92867	3.63187	6.8668	6.6881	6.31715	4.72454	3.99521	4.31333	6.98268	6.28068	7.27145	5.68473	4.3495	4.42956	6.63157	6.95207	8.11652	5.02726	5.76119	4.66727
Pcif1	12.8046	13.017	12.0392	8.36761	9.00653	8.21222	10.0326	10.1543	9.55042	7.04746	6.90055	5.3504	10.2355	10.8479	10.2647	5.21488	5.27641	5.41771	9.42806	9.66643	11.8018	3.72717	4.49549	3.92568
Pck2	3.75734	3.57819	4.53962	0.183873	0.229158	0.120662	3.85571	3.85918	4.72146	0.170337	0.231971	0.131275	2.10045	2.00538	2.86296	0.218176	0.374075	0.292289	1.39586	2.46141	2.28885	0.259692	0.228165	0.204246
Pclaf	4.853	6.39171	8.06128	0.0540589	0.235313	0.132537	8.16459	9.35808	8.63177	0.0711921	0.34091	0.224143	10.7926	10.3153	10.5567	0.120427	0.295592	0.107343	17.2608	16.6421	17.4955	1.21022	0.843234	0.603318
Pclo	1.12639	1.41198	1.41419	6.65067	6.34445	8.27286	1.0429	0.922951	1.43246	7.45945	6.86576	6.69928	0.705085	0.782567	0.676769	5.3963	5.43242	6.73437	0.512389	0.634244	0.569463	5.4319	5.11476	5.0966
Pcm1	29.4438	26.9266	26.5404	24.8916	22.9235	23.3341	28.6531	27.7382	30.1461	23.1942	23.2459	23.0315	30.5813	29.2457	31.3118	24.1548	24.0947	26.1028	31.3949	32.2121	29.0854	23.6839	22.5886	23.8257
Pcmt1	10.3033	10.7659	10.2477	39.4406	38.7246	36.9938	9.78554	10.3877	11.2272	35.9738	39.5791	34.0174	10.524	9.99084	10.2151	26.899	30.2238	29.6322	9.5141	10.8495	10.1893	26.0625	26.5696	25.1209
Pcmtd1	9.25061	8.6623	8.18677	12.6526	12.0858	13.0542	7.67263	7.38943	8.75781	10.5868	13.0106	11.6158	7.58659	7.39832	8.01567	12.1529	10.3516	12.9092	5.9125	6.9342	5.60843	10.5266	10.6517	10.525
Pcmtd2	15.8902	13.8718	10.8913	7.6481	7.96664	6.36207	10.7317	11.3794	12.8697	5.80331	6.53547	5.82044	9.99315	9.53698	11.2056	7.38011	6.28532	7.51808	10.4983	10.4236	8.27873	7.48917	5.84674	6.30058
Pcna	8.67431	10.4012	11.8364	1.5863	2.09875	2.46875	10.5405	12.9847	10.497	2.05462	2.85563	1.52061	11.9964	11.2979	10.377	2.02837	2.28788	2.02017	14.9692	14.02	19.6122	2.45657	2.43299	2.00831
Pcnp	14.5024	12.9032	12.106	21.8823	20.8473	20.2509	13.263	12.2868	15.5314	16.6516	21.6171	20.9654	13.9969	17.3259	14.3834	19.9447	19.2741	23.2542	14.8234	16.7194	15.1427	21.046	20.3397	19.0255
Pcnt	5.00253	4.92926	5.00254	2.23994	2.14254	1.74598	5.27072	5.23847	4.9624	1.89787	1.51112	1.65999	5.24798	5.29793	5.29415	1.39016	1.87827	1.67955	6.46265	6.50843	7.47551	1.91533	1.83309	2.0168
Pcnx	23.4503	22.6769	25.3987	11.7029	10.993	12.4573	22.5973	22.4036	21.6255	12.482	13.1421	12.7386	22.8688	20.1455	21.5749	10.5731	10.4022	11.1528	18.175	19.9172	19.8226	10.688	10.9384	10.7631
Pcnx3	12.2456	12.7489	12.8923	8.83088	8.63165	9.8417	12.1743	13.3706	11.5438	9.94601	9.09525	9.17545	13.6567	14.5404	13.4815	9.38527	10.1582	10.8179	13.8363	14.3517	17.4104	10.5742	11.9617	9.62084
Pcnx4	3.4228	3.31305	3.15078	3.4217	3.1931	3.56667	3.30092	3.26699	3.4664	3.48794	3.65629	3.46708	3.35909	3.72521	3.81294	4.92732	3.96514	4.2025	3.25347	3.89838	3.52371	5.38037	5.35659	4.77804
Pcolce	27.8789	27.2314	34.8126	9.62553	9.05082	10.41	26.8732	28.7603	22.2981	8.83267	13.0139	11.9818	25.1913	20.5979	18.4708	9.82081	8.04804	8.18837	11.6541	14.8092	16.1401	8.80366	7.80489	7.53207
Pcp4	63.0468	79.0394	76.6577	679.371	671.928	625.261	53.5978	47.4482	62.6172	451.14	597.143	499.794	23.1568	29.6949	28.5712	279.395	253.928	257.82	7.34882	10.0808	7.59438	216.357	197.256	189.153
Pcp4l1	2.52557	3.37627	4.84197	0.173474	0.107449	0	3.13603	3.8586	1.38771	0	0	0.152853	1.04295	1.18169	1.95081	0.129134	0.337681	0.114672	0.996076	1.75841	0.376975	0.0956595	0.0683761	0.061045
Pcsk1n	2.39696	3.88605	2.85237	8.19805	6.53437	5.72219	1.97973	1.40984	1.9041	3.12464	4.43278	3.86536	0.67249	0.809634	0.622075	2.03001	1.34502	1.53316	0.0843036	0.0743662	0.287125	1.10464	0.835434	0.622465
Pcsk2os2	0.217314	0.137423	0.0501759	3.89825	3.72456	3.44103	0.0823839	0.151783	0.0714974	1.67036	1.63931	1.47978	0.0739748	0.216915	0.0963572	3.57935	1.01672	3.12291	0	0	0	0.0806776	0.143983	0.309328
Pcsk4	0.868053	1.29387	1.05533	0.408408	0.412841	0.417475	0.793682	1.45652	0.916883	0.740168	0.268296	0.514541	1.59619	1.26745	0.865909	0.871699	1.07702	0.675879	1.11902	1.08247	1.47529	1.08625	1.31263	1.31646
Pcsk5	10.397	8.98733	10.6687	2.41367	2.33248	2.53945	6.942	7.30833	6.7148	1.58361	1.74359	2.16269	6.34504	5.66048	5.49892	1.25927	1.42412	1.07109	4.38546	4.53899	4.80439	1.79292	2.51267	1.80696
Pcsk6	1.14684	1.31972	1.2008	8.02294	7.79249	8.08966	0.890555	1.11792	1.18917	8.13366	8.40641	7.59382	1.38789	1.49326	1.20635	9.20903	8.65845	9.48606	1.40521	1.31314	1.42797	8.77065	10.0624	9.88997
Pcsk7	4.22021	3.95069	3.66761	3.57311	2.41976	3.01283	3.59293	3.37202	2.9821	2.5304	2.80428	3.23354	3.47012	3.52099	3.94105	3.39507	4.22359	3.30704	4.25306	4.44132	4.3816	3.49368	3.76062	3.99215
Pctp	0.891566	0.952658	1.45551	2.31929	2.58232	2.33756	0.915864	0.854535	0.74407	2.4736	2.67245	2.46289	1.6307	1.36797	1.98158	4.46797	4.25445	4.19361	2.98802	2.44079	4.21373	5.09981	5.47928	5.8648
Pcx	2.10713	2.48757	1.97277	4.61137	3.93361	3.86168	2.57364	2.53809	2.69402	4.28046	4.31677	4.02518	2.9022	2.94076	2.67558	4.63081	4.19314	4.75269	3.71162	3.56604	4.32377	5.12841	5.52502	4.90642
Pcyox1	22.0436	21.5715	21.2895	31.1999	32.8885	30.826	20.1653	18.1635	19.67	31.1245	29.2439	33.5741	20.1306	19.9445	20.8467	28.3994	27.3094	28.0122	17.7154	19.3745	17.9721	28.184	29.6402	29.0098
Pcyox1l	4.46692	4.12888	5.35376	7.57046	9.88886	10.535	5.87408	7.20389	5.64586	12.0802	12.0705	10.446	7.30592	7.9409	8.51921	13.7263	12.527	12.8669	9.33057	9.13279	8.57281	13.1937	15.5813	12.2373
Pcyt1a	8.80286	6.70309	7.55156	10.5035	9.27278	10.0741	8.14789	7.31177	8.69743	9.11759	9.9622	10.4616	7.01527	6.09499	6.9982	9.56168	10.0804	10.4091	8.96579	7.85572	8.43736	10.503	10.7411	11.5249
Pcyt1b	6.13167	6.34735	6.06167	8.37403	7.65534	7.60859	5.08662	5.28999	4.66721	7.17484	7.95592	7.69514	6.25287	5.49552	5.66627	6.40618	6.00332	7.5264	5.1542	5.62907	5.31055	5.23636	5.1621	4.78035
Pcyt2	3.77581	4.53348	4.59644	2.94464	2.20051	4.49562	4.80594	6.06204	5.76431	4.44029	3.63354	4.19071	5.57369	5.94261	5.86982	6.29163	5.00843	6.40458	9.01605	6.25402	8.80067	6.30518	6.19304	5.52204
Pdap1	17.9807	16.9937	18.4871	27.9566	27.3282	24.5111	18.3834	21.2421	16.823	23.7065	21.4925	25.6636	18.891	20.4259	18.1786	24.1921	26.6263	25.0714	26.795	22.4897	25.0722	23.1747	22.4863	22.6235
Pdcd10	1.93652	1.8879	1.82085	1.65336	2.05257	2.07646	1.60786	1.44507	1.8537	1.6262	2.53365	2.23581	1.88288	2.04517	1.58387	2.4582	1.77322	2.18739	1.66856	1.29899	1.22575	2.87158	1.5657	1.78515
Pdcd11	5.53621	5.4911	6.40508	5.51358	6.50987	6.55273	6.92297	7.4872	6.60948	7.25159	6.7046	7.13998	8.14676	8.3775	8.56855	9.19208	8.40696	8.73045	9.33539	8.69661	9.77618	9.168	9.32571	10.4616
Pdcd2	5.66822	7.14205	6.85879	12.3295	12.4449	9.49018	5.99704	5.95434	5.27377	8.87503	8.67511	8.68578	5.46076	6.37828	5.65177	12.8338	10.1686	10.6459	7.00385	5.84938	6.46422	12.6104	10.9133	11.0278
Pdcd2l	5.85289	7.44321	5.56944	15.1835	14.5794	13.6012	5.92583	4.16151	5.80727	13.1437	16.6432	12.9415	6.90467	6.46896	6.73532	15.1251	13.9467	12.6621	8.59894	7.66521	7.66506	12.1897	12.5935	9.7366
Pdcd4	87.8927	87.1137	90	47.8333	52.0073	49.1213	87.5127	79.381	87.5783	45.24	45.6028	48.2395	81.1005	86.8769	92.7005	45.7247	46.0476	48.3349	71.2285	74.9814	70.2532	48.9736	46.3427	48.7759
Pdcd5	6.18669	6.58327	7.599	19.0227	25.5975	18.3543	5.42636	6.42206	7.35969	20.0133	16.9519	19.6986	4.85264	4.96013	4.8846	7.93834	12.1458	9.68454	7.99502	5.12505	5.04903	5.82746	6.22258	7.81663
Pdcd6	11.881	13.2744	10.5027	9.46678	9.09892	8.99313	10.0821	10.3234	10.9605	8.69754	8.90278	9.41899	9.33912	10.0016	9.55545	10.8754	8.91258	8.10431	8.74872	9.21017	10.5954	10.3022	9.60589	8.95546
Pdcd6ip	12.2471	12.4529	12.2787	21.8566	22.7749	24.6493	12.9285	12.1852	13.4037	23.1698	21.2714	21.4421	12.4768	11.7054	13.0402	20.9397	21.232	20.4086	13.1976	13.0093	12.0194	18.6175	19.3759	19.5426
Pdcd7	9.32721	8.41062	9.08843	4.45447	4.17209	4.4985	7.09948	7.97189	7.49479	3.5214	3.47016	3.22963	7.70587	9.05618	7.90132	3.26841	3.48012	2.8098	6.37709	5.85341	7.40801	3.46068	3.51312	2.63071
Pdcl	11.9363	10.5485	9.80058	5.19059	5.6068	5.15907	9.52825	10.3521	9.90613	4.59894	5.78279	5.13691	11.1473	10.3455	11.6042	5.56333	5.89687	6.28631	9.979	11.2825	10.488	7.07702	6.89829	7.19115
Pdcl3	8.58386	7.4889	8.37594	2.9241	3.42972	3.08358	8.08519	8.69738	8.60202	4.2889	2.65704	2.93041	9.96895	8.80667	10.1635	3.11615	3.87965	3.91928	10.7424	10.2787	8.85845	4.21738	3.97713	3.16367
Pddc1	10.2319	11.4733	10.107	6.53794	7.75194	7.31516	10.8107	10.2293	8.89551	8.39844	7.64157	7.13045	9.84831	11.7828	9.4005	7.20035	6.80787	7.60718	11.2612	11.6369	11.4321	7.8834	8.72631	8.11295
Pde10a	8.84629	9.1477	8.96474	15.2543	13.1051	16.1022	8.99418	8.21648	8.19391	13.9567	14.0916	13.569	9.74277	8.44476	9.53894	11.2995	8.83915	10.6788	3.95442	4.7873	3.00006	8.60159	10.4855	8.95768
Pde12	3.61088	3.60692	3.20069	6.04244	5.70399	4.78407	3.43016	2.91451	3.56166	4.91221	5.64682	4.52165	3.6839	4.07758	4.21578	5.31905	5.86247	5.96847	5.28734	4.90235	5.14742	6.12051	6.24539	5.98346
Pde1b	3.99221	4.30975	3.83771	0.391819	0.655384	0.416876	3.21122	3.8579	4.00626	0.28343	0.205934	0.464706	1.99308	2.29835	2.84554	0.232527	0.367859	0.311428	1.3755	2.2801	1.91974	0.127811	0.211679	0.406
Pde1c	8.46819	8.24564	4.94068	1.25	1.30286	1.64997	7.75298	7.65693	9.2634	1.71099	1.941	1.68052	2.88941	2.51357	3.57217	3.07045	2.88521	3.26596	2.79559	3.42483	2.83583	4.77201	5.31042	5.26072
Pde2a	2.24551	2.08408	2.22354	38.4473	37.2325	30.1518	3.36281	3.34592	2.42347	31.7669	30.4912	31.1582	1.57836	1.59242	2.21011	38.9201	35.9774	43.9925	3.68451	3.47899	3.50521	37.0164	45.9309	42.2443
Pde3b	2.32179	2.47821	2.79011	2.67406	2.67631	3.71722	3.04133	3.23002	3.45094	3.18521	2.73916	2.9729	3.2253	3.54739	3.82331	4.04746	4.40716	4.91912	4.70477	4.3741	4.69441	5.44987	5.55331	5.56468
Pde4a	1.49693	1.84088	1.81378	0.506151	0.761326	0.63595	1.70779	1.54462	1.75436	0.730402	0.594793	0.692084	1.06476	1.25356	0.886142	0.794464	1.09571	1.32163	0.652284	0.634367	0.510593	2.01744	2.02741	2.08374
Pde4b	0.66965	0.956844	0.711503	2.21103	1.92485	2.14413	0.899994	1.0966	0.812628	0.915298	0.858507	1.11311	0.380878	0.418885	0.581349	1.58243	1.35841	1.11268	0.780274	0.421602	0.591205	0.630913	0.789575	0.361664
Pde4d	15.5109	14.6717	13.1663	20.15	20.4328	18.0492	12.4165	10.9834	11.4242	19.7202	19.0516	18.5285	14.8357	14.5661	14.9328	17.3004	16.4808	18.228	10.7842	13.2639	11.2992	17.2225	16.7796	17.9748
Pde4dip	5.37758	5.91645	6.47223	3.94135	4.21501	4.39026	7.68289	7.67765	7.84105	5.21592	4.64716	5.77029	7.80952	6.9024	8.12884	5.64378	6.56715	6.00794	6.8875	7.90524	6.35391	5.83079	6.00959	6.25767
Pde5a	8.23357	7.5456	9.33958	0.412511	0.582493	0.768141	8.53799	7.69492	8.46078	0.47727	0.584693	0.514678	6.92937	5.88717	6.65383	0.278921	0.492097	0.332869	4.45335	4.49813	3.51212	0.523158	0.608315	0.371646
Pde6d	14.554	16.0182	18.2317	29.2537	29.0227	26.76	15.5597	15.8079	14.2581	25.4543	29.4297	23.6546	15.7411	12.6442	16.167	18.1129	18.9963	17.2454	17.1699	15.6988	17.2059	16.6006	16.6014	18.0666
Pde7a	5.84988	6.33901	6.35	3.89982	3.89355	4.07113	6.10022	5.97	7.84337	3.87946	4.69468	4.09739	6.56937	7.01642	7.77803	4.9084	4.77376	4.59846	7.83804	8.73576	8.11608	5.30441	5.87921	5.6825
Pde7b	1.0528	1.28638	1.01175	0.119936	0.0601702	0.0991494	1.29498	1.18363	1.40597	0.17614	0.126115	0.100227	0.799665	0.469146	0.512459	0.107175	0.206722	0.127819	0.806056	0.784833	0.802334	0.0913559	0.0931041	0.0667093
Pde8a	1.3138	1.12978	1.96636	0.522843	0.591603	0.972467	2.3217	1.80954	1.76854	0.501691	0.549586	0.705022	1.04304	1.08754	1.42438	0.458609	0.371523	0.755243	2.4834	1.71656	1.62552	0.543954	0.406911	0.198571
Pde9a	1.68724	2.65058	2.2531	0.572767	0.355758	0.311416	2.12082	2.19787	3.22036	0.334068	0.200639	0.225623	1.01673	1.548	0.960323	0.0945833	0.446624	0.463178	1.2674	1.2361	0.822049	0.522968	0.398212	0.444701
Pdf	8.69952	9.72417	10.8861	14.4715	14.2156	12.0275	10.4362	10.17	11.8319	14.9677	14.4514	16.2039	11.4609	10.0836	11.5348	15.6965	13.0731	15.8829	13.7359	11.1051	11.4659	16.9094	15.7172	17.9308
Pdgfa	12.2391	10.3775	11.3922	6.81628	6.01315	9.85199	12.9009	11.926	10.6752	6.74792	6.84301	7.62813	8.67401	7.78039	9.54261	3.10295	4.70214	2.93143	3.82161	4.53628	4.7945	2.6644	2.38452	2.9703
Pdgfb	1.28026	1.43123	2.37962	0.042989	0.0267681	0	3.50683	3.51053	1.87585	0.0283958	0.180764	0.0510713	1.3143	1.44411	2.15266	0.0637911	0.067234	0	3.02953	2.48445	2.88893	0.0701863	0.167038	0.0298956
Pdgfc	1.83367	2.0288	1.68061	0.142076	0	0	1.20187	1.96107	2.32591	0.117557	0.0746851	0.0211389	0.613248	0.570705	0.898257	0.0263384	0.083388	0.164688	0.274491	0.396012	0.33993	0.0964351	0.110143	0.0493014
Pdgfd	0.948166	0.824355	0.86725	0.0745304	0.0924634	0.0606423	0.870021	0.604437	1.62291	0	0	0.0878329	0.348018	0.253889	0.441601	0	0	0	0.319316	0.375696	0.241687	0	0	0
Pdgfra	58.8238	55.2162	53.2489	5.53126	6.47252	3.41019	63.9072	61.9526	49.8781	7.83221	4.57274	7.20494	88.0888	81.0375	84.2416	8.1034	9.05336	8.66775	85.7019	90.8227	84.0429	14.137	12.2042	13.7092
Pdgfrb	5.63437	4.7896	5.84273	0.472505	0.379109	0.499864	6.2352	5.99704	4.16354	0.478373	0.733461	0.658353	4.77338	4.11928	4.70312	0.433374	0.758114	0.387693	5.76884	5.79218	6.23358	0.462208	0.677224	0.373234
Pdgfrl	5.21268	6.30925	5.67523	0.268609	0.221759	0.145238	4.13433	3.98071	4.58319	0.0583709	0.0940563	0	1.43595	0.958401	1.12659	0.199994	0	0.177539	0.772081	0.73833	0.584409	0.0494154	0.141296	0.0630638
Pdha1	12.9654	11.6166	11.6302	14.9678	15.3464	14.8037	12.3985	13.4155	13.7647	14.9854	17.4149	15.1908	8.47341	9.55729	10.375	16.1159	16.669	16.6748	11.4	9.14144	9.93136	15.6455	14.1234	15.3877
Pdhb	15.2967	16.8111	16.8377	16.5478	19.0455	17.7061	16.1393	15.0185	15.5221	17.8012	19.4331	18.429	17.7121	17.9111	17.0149	19.5938	18.1578	17.5098	18.7324	17.718	17.8759	19.9282	17.1842	17.8271
Pdhx	6.185	6.36066	5.57364	9.80982	10.5292	9.85146	7.28024	5.80096	6.61789	9.58079	10.4713	9.88315	6.22149	7.15073	6.00105	9.05615	9.13476	9.25287	7.69041	7.16293	5.60279	10.7579	9.26645	9.84747
Pdia3	112.51	105.647	119.559	66.6605	69.1548	63.3647	138.914	142.961	138.549	75.0815	73.0671	81.7801	131.935	117.521	120.178	83.5284	75.1091	71.1101	148.244	135.344	131.265	85.2935	81.0196	87.1938
Pdia4	62.2004	54.779	66.6377	45.3248	48.0078	42.0143	78.742	74.4453	69.9649	52.39	50.8524	54.6152	84.4682	75.3193	82.0701	60.0716	59.2911	55.9592	87.2724	85.3737	83.9087	60.9109	58.6173	67.416
Pdia5	11.591	12.5288	10.3489	1.40351	1.6497	1.80338	12.4824	14.3299	13.6729	2.32172	2.71657	2.78617	8.57329	8.87921	9.38341	3.29607	3.51296	2.83357	10.2301	9.39937	10.2176	3.73296	4.69689	4.81788
Pdia6	90.7095	79.618	97.0582	279.391	306.556	251.109	111.168	119.745	110.524	296.925	299.958	301.061	127.312	125.444	121.775	308.54	305.94	312.651	158.386	134.787	142.468	304.921	313.797	327.847
Pdik1l	4.24965	4.13667	4.49934	2.88877	2.49927	2.68809	5.02215	4.50062	4.53995	2.60382	2.30703	2.71436	5.26121	4.50938	5.28424	3.0496	2.94552	3.35836	5.04273	4.92822	5.24805	3.33591	2.71813	3.0949
Pdk1	13.8631	10.3138	7.94546	20.6291	19.5702	14.474	18.6466	16.8314	18.7848	19.3109	21.0243	19.6173	14.9744	11.7297	13.1179	5.97736	6.83739	7.09257	10.4583	11.6968	12.855	7.78902	6.43032	5.49988
Pdk2	34.7532	33.0199	31.1296	4.58872	6.3464	5.3869	30.1666	30	30.2653	5.6978	5.66668	4.34515	16.8018	18.2875	18.68	3.8343	3.3593	3.64419	8.29555	11.5141	9.78706	4.57719	3.22442	2.52285
Pdk3	9.0541	9.37867	10.6911	7.97269	9.53311	7.46585	11.349	11.4659	13.0042	8.95104	8.37817	8.52142	8.8257	9.46027	9.20847	7.3457	7.7114	8.89265	8.95396	10.7948	8.94137	8.05163	6.91279	7.97679
Pdlim1	2.03365	2.26114	2.08239	37.9746	42.0875	44.3624	1.83283	1.72519	2.28316	40.5427	38.5448	37.903	1.28438	1.5137	1.63741	24.8033	31.691	32.5968	2.63239	2.43997	2.19179	26.5294	30.4889	23.3438
Pdlim2	2.16375	2.62722	2.91953	0.0908512	0.224999	0.294686	1.16271	1.95806	1.51147	0.236844	0	0.213265	1.33609	0.795741	1.20407	0	0.14143	0.0600436	0.653289	0.749703	0.593394	0.0501558	0.215169	0.192054
Pdlim4	2.51435	2.81825	3.58025	0.122221	0.301526	0	3.74632	3.35178	3.82425	0.157913	0.128328	0.213466	0.901839	0.832172	0.737948	0	0.0948355	0	0.623409	0.550717	1.07869	0.0681301	0.292467	0.0868672
Pdlim5	16.892	14.2422	13.6416	16.1675	18.6944	17.8878	15.5162	14.9371	21.5631	17.1521	16.4731	17.301	4.344	6.25458	6.74431	21.5	20.0347	22.8979	5.43849	5.58983	6.00915	20.5899	20.8458	20.9404
